NT_GER
22,7
54,5
35,4
38,2
34,9
32,9
57,4
41,8
49,8
31,4
45
31,4
40,8
54,9
32,3
27,5
54,3
30,2
38,3

18,1
51,4
70,5
67,8
27,7
32,9
55,2
31
29,8

46,4
31,1
61,6
60,7
44,6
47,8
46,2
57
30,8
52,2
34,5
27,2
47,5
45,2
28,2
54,1
27,2
57,7
36,5
59
35,2
32,1
49,8

55,9

40,3
58,9
20,2
58,9
32,6
50,4
51,1
35,8
47,5
29,1
50,7
34,2
68,9
27,7
33
42,5
37,2
26,9
34
41,4
23,4
33,2
33,7
54
50,2
7,1
29
40,4
38,3
15,3
30,1
37,9
60,9
27
38,3
29,3
34,3
56,8
27,8
12,9
19,1
38,8
43,6
41,6
24,2
37,5
29,2
26,6
24,5
52,8
26,6
24,7
62,9
52,3
51,8
31,1
39,3
45,8
52,4
66,5
31,9


29,5
13,9
28,2
44,1
48,3
16,3
49,5
46,1
31,2
42,8
33,5
27,3
22,2
29,8
46
38
35,2
23,1
19,6
41,4
39,4
46,1
32,2
44,9
29,5
33,9
14,1
40,8
57
45,8
29,6

24,8

24,2
27,7
14,5
23,2
46,9

33,5
26,1

25,5
58,6

38,7
50,4
49,8
36,3
38,9
49,9
62,4
31,7
36,5
43,8
39,9
61,2
56,3
71,2
33,5
46,1
42,2
29,3
41,3
38,3
38
23,9
45,2
9,8
27,2
37,9
31,7
37,4
43,5
31,4
37,8
35,6
35,5
33,2
50,3
38,2
51,1
33
28,5
29,6
36
40,1
17,3
43,3
33,4
17,2
30,7
29,6
59,8
40,1
46,2
31
50,6
50,4
37,7
40,2
39
31,4
58,7
51,5
43,8
47,3
65,8
25,8

66,2
58
22,2
40,7
45,4
53,1
37,5
26,8
38,4
50,8
25,2
30
28,2
32,9
34,5
27,4
35,6
53
38,5
64,7
30,3
33,1
23,4
43,6
16,4
15,9
53
38,9
32,4
49,2
23,4
32,6
32,7
41,9
37,5
17,9
10,7
46,3
50,4
42,3
50,5
52,1
42,6
20,8
33,9
26,7
41,5
26,1
52,5
45,4
19,8
27,4
50
34
63,3
53,4
59,5
64,4
16,7

43,9
37,1
25,8
33,4
18,4
23
39,1

38,1
25,9
53
35,9
39,2

53,1
34,2
29,3
33,9
37,5

19,8
38,8
25,7

30,7

46,2
55
11,4
44,4
41,3
55,1
57,9
14
32,4
40,3

31,3
13,4
21,2
17,4
41,6
27,7
44,7
30,8
35,3
48,8
29,1
46,3
30,5
29,6
40,4
19

10,4
42,2
47
30,5
22,1
39,8
47,8
29,6
62,6
23,9

25,8
44,2
21
63,5
31,1
38,9
27,2
25,7
29,2
27,4
33,4
38,3

25,8
49,4
42,8
35,3
41,9
48
51,5
24,5
37,4
27
57,3
26,5
45,4
22,1
36,3
53,1
48,7
53,6
11,9
40,2
58,8
64,7
29,1
24,3

48,5

34,7
16,6
17,3
16,1
61,4
25,8

38,7
44,3
51,3
33,3
37,6
51,7
48,6
19,7
34,2
51,2
34,1
25,8
23,9
29,1
39,2
25,2
26,2
38,3
66,1
39,1
21,3
18,7
44,8
24,1
10,1
37
29,6
20,2
28,9
22,9
40,2

32,1
34,7
40,1
26,6
32,3
51,1
50
34
25,2
53,6
20,6
41,6
41,6
31,4
50,8
51,2
71,7
9
34,3
20,6
46,1
19,1
23,9
33,5
54,1
35,3
42
25,9
36,4
23,1
21,4
47,5
58,3
41,5
47,8
48,6
31,3
26,2
23,5
26,7
37
31,9
12,6
30,9
39,3
34,6
25,2
43,9
47,4
41
42,6
47,5
74,6
52,6
50,4
39,6
36,5
35,1
22,8
50,2
52,7
48,9
29,2
28,2
12
37,7
26,1
48,9
41,6
49
30,3
43,2
55,6
28,2
30
19,6
33,4
47,3
24,4
29,9
32,8
24,7

34,8
30,9
55,2
69,7
32,5
43,8
55,1
41,2
13
41,9
17,4
47
25,4
45,3
62,6
26,6
22,3
31,6
65,8
28,1
63,3
81,3
19,8
40,5
34,9
50,6
23,5
72,6
50,7
51,6
59
33,5
34,4
54,3
43,3
43,3
71,7
43,7
21,8
26,4
26,7
50,8
33,1
26,4

38,6
9,5
24,8
21
41,2
27,3
21,8
37,3
58,7
35,8
27,5
43,6
47,3
43
31,5
30,6
37,2
59,4
56,3
69,4
40,3
30,2
30,1
21,5
33,3
21,8
43,4
27,6
38,9
40,9
53,7
26,5
35,4
20,9
45,1
25,8
27,2
28,4
30
15,8
32,3
28,9
53,2
31,4
23
13,6
31,3
39,4
35,4
23,6
45,2

30,1
29,6
53,3
37,8
25,8
32,2
35,8
24,4
28,9
25,8
36,8

30,2
41,9
29,6
38,4
71,5
37,4
54,8
19,6
32,4
23,5
30,6
40,3
25,8
21,4

30
33,2
34,8
40
49,6
42,5
40,2
45,1
23,3
33,5
56,9
25,5

26,5
39,8
29,6
34,5
34,8
21,9
40,9
21,8
35,1
42,4
33,4
52,2
29,9
28,7
27,1
22,3
39,7

23,7
20,8
31,8
32,4

60,6
38
39,1
53,1
51,4
32,6
20
37,3
40,7
24,5
26
42,4
55,1
49,8
44,4
33,2
45,6
27,7
49,1
16
35,2
41,5



38


24,9
53,7
33,3
45,4
36,9
35,2
44,6
28,7
39,8
35,7
27
22,1
31,6
30,1
36,4
41,5
14,2
28,4
43,8
35,3
46,9
58,7

28,6
27
27,1
25,2
50,9
22
16,9
19,8

58
43
31,9
29
49,7
46,2
50,2
29,8
19,8
27
25,9
38,8
49
44,3
41,9
19,8
51,5
23,4
31
30,3
32,6
45,5
23,4
50,4
36,4
49
34,4
59,5
37,9
34,2
27,1
47,9
28,6
47,1
28,8
38,6
17,7
30,2
41,9
40,6
45
57,7
32,7
48,9
23,7
58,4
18,6
34,8
51
28,5
15,1
24
14,4
35,4
42,9
37,3
44,7
28,5
21,7
43,1
25,4
58,2
59,4
31,8
26,9
48,7
49,4
35,1

58,7
52,5
49
35,3
48,5
43,2
30,9
50,5
38,5
53,8
42,9
49,2
48,5
32,8
38,3
44,9
52,7

45,2
51,8
63,7
69,6
27,3
25,2
50,4
21,7
36,1
44,7
59,3
67
45,5
41,3
55,1
49,1
34,9
15,1
25,3
26,8
27,3
75,1
48

49
71,2
46,3

70,2
26
61,2
47,5
61
43,1
60,8
46,6
73
71,6
71,4
59,8

43,6
85,1
61,6
46
49,1
67,1
74,4
41,9
60,2
65,3
80,2
74,6
73,5
40
69,2
68
77,4
53,5
41

44,3
56,2
38,2
64,2

65,1
29,6
58,8
73,9
64
76
51
47,5

41,5
68,3
64,7
41
54,9

38,8


72,5
45,8
51,6

72,5
42,1
46,3
52,3
45,1
64,1

72,6
71,9
55,2
70,1
46,5
67,1
56,7
77,1

65,6
77,6
40,9

33,7
40,8
62,8
54
47,7
40,4
68,5

74
51,3
52,5

48,6

88,1
63,7

80,6
34,8
17,6
45,2
52,1
43,9

30,3

35,7
14,9
53,4

26,5
41,3

20,7
42,4
25,8
44,6
10,4

28,7
49
71,3
68,6
34,3
58,5
50,7
42,4
47,1
38
19,3
29,9

38,1
41
21,2
18,7
46,8
49,4
50,9
40,8
57,1
64,1

29,4





41
27,1


38,9
33,9

25,7
37,3
29,8
37,4
16,3

48
56,1
41,4
23,9

51,5
25,9
39,1
28,5
38,5
53,1
39,9
17,2
32,1
37,7
20,6
48

31,4
41,6
43,1
18,4
31,7
52,8
30,4
47,9
49,9
43
17,7
39,5
30
52,7
37,7
18,3
18,8
75,7
66
47,3
55,2
24,1
41,1
58,1
42,9
25,1
45,9
40,5

26,6
45,5
42,2
34,5
43
43
20,6
21,2
41,5
22
58,4
20,7

35,9

52,8
53
29
47,4

45,1
41,8
49,4
19
39,4
31,7
50,6
63,3

39,5
29,3

21,4
27,5
35,9
22,1
24,6
35,1
15,6
37,8
40,4
32,4
18,9
50,7

22,9
29,5

37,1
27,6
28,6
53,6
24,1
19,3
32,8
39
24,4
31,7
55,5
43,2
28,4
31
72,7
26,1
23,1
50,7
53,5
27
55,1
62,9
54
30,1
34,1
33
52
42,2
47,3
27,7
35,4
55,5
85,2
43
50,4
47
43,2
17,2
36,6
31,6
38,7
16,8
37,2
41,1
31
42,8
27,1
44,4

41,7
26,2
40,1
33,1

63,3
38,9
49,4
31,1
39
31,6
31,2
47,4
46,3
53,6
57,1
61


23,3


23,3
39,4
35,1
38,8
35,8
39,6
73,2
42,3
44,7
28,2

20,6
10,4
0


41,6
35,5
37,6
31,7
38,1
34,3
22,7
29,6
42,8
22,2
30,4
45,5
35
20,3
20,1
34,9
53,2
42,5
42,8
39,8
15,6
53
22,4
56,2
34,1
30,5
32,9
29,1
27,8
35,9
31,4
26,2
54,7
30,8
29
20,5

35,7
34,9
35,9
78,7

32,4
24,5
39,8
30,7
40,6
39,6
32,4
30,8
37,4
49,9
55
50,6
44
55,2
43,4
27,6
32,3
19,9
40,1
38,3


31
17,6
50,1
26,7
31
32,6
65,4
44,4
54,6
39,7
31
31
43,3
24,3
58,9
52,1
69,9
48,5
36,8
37,1
57,1
3,8
41
65
51,4
14,9
48,5
45,4
32,8
44,9
51,6
38,6
39,5
18
36,7
32,2
53,8
35,5
49,9
42,9
37,9
46,6
24,8
25,8
51,3
47,5

40,3
62,2
33,7
30,3
37
35,7
44,1
59,2
29,5
42,3
52,5
41,3
33,3
35,9
42,5
19,9
66,4


55,2
30,9
12,5
41,1
45
19
17,1
34,9
51,2
34,8
31,5
44,2
30,7
23,8
39,4
42,1
59,5
34,1
23,2
41,9
42,6

24,3
46,8
51,8
51,5
33,6
32,8
45,3
49,1
44,7
36,8
22,7
32
39,2
33
40,5
35,6
27,2
0
61,2
26,4
33,9
16
43,4
31,3
21,3
55,1
27,3
59,4
24,9
25,3
27,9
47,4
27,2
48,8
60,6
45,9
16,4
39,8
39,1
30,3
55,3
54,4
24,4
60,9
58,9
53,8
70,9
53,8
42,7
72,4
44,4
41,8
30,4

46,7
41
45,9
30,1
46
30,2
39,6
30,8
35
33,9
35,2
49,6
47,3
45
41,1
25,1
46,6
63,3
36,8
31,3
55,5
33,6
36,5
25
47,8

28,6
50,6
59,9
27
49,3
31,5
58,8
52,1
38,8
63,5
35,2
30
45,7
42,4
45,7
60,5
40,5
68,1
55,6
34,2
54,7
33,8
40
45,7
21,2
66,5
27,6
54,5
35,1
38,7
33,7
44,2
47,5
33,9
42
55,1
27,3
53,8
43,3
44,4
45
56,4
32,5
51,3
46,2
45,3
34,2
47,8
49,6
68,2
43,4
24,2
40,3
36,9
44
31,4
29,4
34,4
26
64,7
44,6
23,4
39,6
28,2
28,2
66,1
42,3
71,7
52,1

61,4
40,2
26,7
59,8
58,7
35,2
56,4
31
31,6
50,3
46,1
45,8
50,2
42,9
49,3
39,9
31,7
32,4
34
56,9
42,9
53,9
38,6
61,9
36,3
29,6
53
55,3
47,7
62,3
53
42,4
53,1
42,5
60,1
44,8
48,8
52,6
49,1
54,1
45,9
47,1
44,1
51,7
54,2
46,9
51,3
53,9
35,6
38
43,4
45,6
37
36,4
24,6
42,9
34,8
51,5
38,2
68,5
19,5
63,1

43,9
29,6
55,7
63,1
36,6
45,2
39,9
29,2
29,5
52,9
56,7
34,3
25,7
37,8
40,4

51,3
73,3
50,6
46,6
52,5
54,2

43,5
52

45,8
46,7
55,5
52,4
25,8
54,8
56
47,5
32,6
20,9
29,2
66,6

45,7
52,5
47,3
44,4
36,6
56,9
75,5
55,6
36,9
34,8
35,5
29,8
52,2
61,6
54,5
39,9
69,8
72,3
40,1
37,9
39,8
69,6
33,1

45,2
20,8
55,6
40,2
59,9
40
39,4
31,8
30,9
40,7
48,5
26,9
61,9
35,3
69,8
65
55,7
30,1
42,4
38,7
35,8
28,9
51,8
37,3
23,4
38,1
39,4
35,9

38,5
38


49,3
15,2
37,2
26,5
62,1
50
26,7
42,2
42,2
34
24,1
47,6
40,8
34,2
8,6
25,4
35,1
43,2
31,5
10
37,7
29,2
56,1
62,8
54,3
30,9
39,9
26,1
39,4
53,1
38,8
39,8
17,4
49,5
32,7
30,6
45,4
13,8
43,3
55,5
49,6
50,6

41,1
36,7
73,5
26,2
60,6
57,1
57,6
39
27,1
50,2
16
36,5
37,5
40,7
29,3
55,2
67,8
26,2
49,1
25,3
22,9
51,7
56,1
29,7
59,2
33,8
60
53,5
56,2
48,6
30,5
52,1
43,6
33,9
34,8
33,4
38,9
41,1
47,5
46,6
67,3
40,5
41,7
45,5
42
68
48,2
49,6
53,6
54
50,8
42,4
48,3
46,2
26,7
64,4
44,4
33
49,2
49,3
33,9
58,7
24,2
45,1
54,3
62,3
59
64,2

40,3
47,3
38,8
55,7
26,8
31,8
47,5
40,9
45,9
20,9
55,8
51,4


36,8

57,8
48,7
31,1
51,6
33
43,2
43,9
32,6
32,1

47,8
27,7
39,2
45,7
35
44
56,9


15,9
33,5
25,5
38,6
30,6
39,6
14,6
30

20,8
38,3
52,9
34,2
50,8
50
42,3
26,3
50,6
50,5
37,1
26,3

20,9
44
33

41,1

28,4
36,4
60,1
21,1
66,5
58
33

37,4
32,2
46,2
25,7
42,4
23,4
70,7
48,4
32,8
30,7
36,7
29,2
31,9
51,4
47,4
33,8
43,5
42,3
63
56,8
42
64,9
39,7
23,6
34,7

29,3
23,2
21
49
44,3
58,9
22,2
26,7
34,1

44
45,1
27,2
44,9
63,4
29,3
40,3
38,3
51,9
31,3
38,3
29
37,8
33
31,5
27,8
31,1
49,6
36,5
37,7
50,7
35,4
22,5
54,1
42
37,6
39,1
35,2
44,3
42,4
38,4
30,8
39
44,1
45,1
42,1
24,9
25,2
34,4
49,3
46,5
40,3
43,5
37,6
42
30,2
13,9
47
35,3
23,3
38,1
62,9
52,5
19,8
47,6
53
24,3
36,9
28,7
35,8
36,9
33,9
37,5
39,1
26,4
38
33
30,2
43,7
37,9
65,4
42,6
44,2
33,1
43,2
36,5
26,9

47,2
63
62,9
34,1
26,4
42,5
51,8
25,3
65,1
76,3
55,8
45,2
56,5
44,6
46,5
42,9
53,7
51,6
44,7
60,1
61,5
54,8
67
69,8
66,6
75
62,8
48,7
62,9
58,6
40,6
46,4
56,2
46,2
50,5
46,2
62,6
53,2
66,2
60,5
65,8
53,9
66,7
50,4

40,4
39,9
21,4
25,7
23,7
14,2

25,1

49,8
32
39,9
41,8
44,6
43,1
41,7
49
49
41,4
70,6
38,4
23,6
37,6
42,5
69,3
39,2
53,8
60,9
70,3
54
26,9
40,4
64,7
62,2
37,8
59,3
26,1
59
48,1
40,4
23,9
33,3
38,4
41,5
36,4
59,7
46,2
48
46,3
67,9
44
35,4
37,2
19,9
45,2
59,8
15,6
61,1
66,5
46,6
43,7
46,6
43,8
40,9
47,3
39
47,4
52,3
52,2
32,4
53,6
66,8
47,6
29,8
60,5
50,3
36,3
54,2
70,7
49
68,8
50,5
53
61,8
42,7
25,6
19,7
66,5
48,2
63,4
57,9
58,5
62,1
46,2
47,2
60,5
52,1
68,3
63,3
44,4
66,8
44,1
56,1
79,6
38,4
50,4
53,3
39,4
62,7
68,5
45,8
57,9
65,1
80,6
26,9
59,6
52,4
46,2
83,4
45,4
41,8
26,9

51,9
47,1
37,4
29,9
58,7
46,4
40,8
44,1
33,1
30,3
25,1
50,4
34
37,5
49,1
28,6
42,5
40,4
39,1
48,7
64,8
41,4

27,9
33,4
40
8
33,8
19,8
33,7
32,9


13,8
48,4
34
22,4
25,4
40,6
36,2
25,5
29
34,2
19,9
33,2
36,6
33,5
32,6
32,2
19,4
42
42,8
38,8
33,6
49,8
23,2
24,2
31,6
28

20,9
35,4
23,8
17,9

31,7
25,6
41,3
17,8
17,9
34,6
26,8
20,4
37,6
64,1
44,1
36,3
38,3
9,3
36,1
24,2

37,1
21,1
48,6
43,9
37,1
32,2
23,7
21,8
33
13,9
43,5
22,8
21,6
36,4
52,1
38,3
36,1
35,8
16,6

27,7
25,2
43,4
32,5
42,7
42,7
38,7
24,1
25,1
23,5

41,3
35,8
37,7
44,1
17,6
20,2
43,4
28,4
43,5
39,3
42
37,7
37,5
26,1
23,3
34,2
26,4
17,9
18,6
32,8
26,9
40,2
15,8
44,5
33,6
22,2
30,5
17
19,2
18,7
22,3
38,4
34,4
22,8
17,3
36,5
38
46,3
20,1
28,9
14,2
17
30,5
28,6
22,6
51,4
22,7
54,9
38,9
25,6
23,9
33,1
28,2
51,6
27,3
45,4
41,3
44,3
30,6
38,6
31,4


30,6
31,5



38,9
42,8
43,7
30,3
49,7
24,9
39,4
42,7
46,4
52,3
40,6
42,1
32,3
34
50,1
35,6
44,3
35,9
46,9
51,5
56,7
56,8
36,9
44,7

39,5
56,5
41,4

43,5
34,6
25,1
30,4

36,9
26,5
28,8
49,4
23,3
51,9
30,9
33,2
17
31,9
28,7
36,7
33,1
40
30,7
34,7
31,1
47,4
42,2
42,6
37
38,1
24,8
38,2
40
45,5
33,8
61,3
44,9
33,3
38,8
51,4
34,3
61,7
43,7
52,6
48,7
38,4
44,6
31,1
44,6
48,6
19,5

63,8
69,8
74,6

56,5
56,5
46,6
61,1
75,2
25,8
44,9
24,9
59
53,9
62,7
61,5
52
88,1
48,7
53,8
28,4
68
68,1
56,7
41,3
64,8
78,2
66,5
51
56
55,8
52,1
70,4
60,4
61,4
55,4
62,7
84,9
73,3
56,4
18,1
66,3
62,1
60,9
32,5
38
70,8
68,6
81,9
50

81,8
42,4
82
60,2

69,7
76,6
63,8
53,2
68,9
50,2
67,3
64,1
59,5
71
53,5
60,1

51
32,3
53,8
61,5
53,4

47,8
50

54,6
75,3
68,5
66,6
65,7
50,1
80,5
54,2
28,3
58,5
48,2
70,8
47,9
67,7
71,6

72,5
69,8
76,9

55
68,3
61
73,1
67,6
76,9
56,5
52,3
67,1
67,1
67,8
60,2
64,5
63,3
59,4
63,1
48,9
82,9
60,5
48
56
63,6
59,2
40,3
54,5

63,5

50,1
55,9

60,5
33,3
61,3
49,1
57,7
60,1
59,7
20,6
71,8
54,1


63,9
41,4
60,8
58,1
64,2

78,8
67
66,8
48,7
59,5
69,3
35,5
60,9
73
82,6
56,5
71,5
71
78
21

50,7
80,5
54,8

40,2
68,9
69,9
79,6
49
55,5
30,8
51,9
59,5
50,5
77,9
62
58
58,1
50
64,8
62,2

64

53
63,7
58,9
61,8
67,4

54,7
51,9

61,3
58,6
41,7
56,9
68

74,4
62,8
53,7
10,9
69,7
68,1
70,1
78,6
74,2
60,4

51,3
61,5
63,5
60,2
71,4
74,2
51,2
70,7
71,1
60,5

70
66,3
72,6
81,1
68,6
67,1
53,7
55,8
42,5

77,1
68,2


70,4
77,4
24,5
74,9
70,3
57,3
50
80,6
73,6
58,3
69,6
39,6
25,4
54,7
68,2
75,4
52,9
52,9
44,3
72,8
75,3
61,1
78,2
50,2
49
84,4
74,8
53
49,2
79,2
72,3
61,9
74,9
67,5
61,4
80,4
73
65,3
55,7

63,4
60,3
54,8
52,1

63,9
48,5
63
63,5
61,9
58,6
57,6
81,5

59
31,6
50,8
66,4
72,3
37,5
51,4
55,1
77,7
59,3
55,6
64,3
62,5
45,9
39,9
49
50,1

69,4
68
49,8
63,5
82,5
52,4
63,3
55,3
69,1
53,2
77,6
56,7
74,6
57,8
54,4
57,4
64,1
57
86,6
57,2
46,8
65,9
63,5
70,9
61,1
38
10,1
68,1
52,5
50
57,2
51
54,5
73,7

58,7
61,8
65
55,1
69,6
71,3
65,9
56,4
82,8
53,9
50,6
67,6
72,5
48,1
67,1
45,1
74,5
77,6
36,7
23,8
64,7
60,5
79
54,8
44,5
70,7
61,7
57,1
51,8
71,5
42,3
58,4
73,5
48,2
73,6
69,9
33,9
57,5
65,8
56
51,5
43,9
80,3
68,3
50,3
59,9
62,1
73,8
55,1
82,9
74,9
45,2
79,1
78,5
41,1
77,7
62,5
43,6
49,5
64,1
71,5
63,5
65,2
78
71,8
51,2
57,3
57,1
67,5
27,9
68,9
68,1
61,4
64,9
50,8
56,6
64,6
74
65,3
79,5
48,2
71,8
54,3
42,7
51,5
78,1
52
60,6
83,7
72,1
61,3
33,3
69,3
60,2
78,6
70,8
58,4
29,2
42,2
51,2
58,8
40,3
71,2
70,6
64,6
60,7
61,3

34
37,2
65,6
60
58,1
53,6
69,1
64,1
64,9
42
79,4
65,8
72,5
78,8
49,7
65,5
53,8
47,2
75,1
38,1
54,6
64
50,3
57,8
54,7
38,1
65,4
75,9
55,5
38,5
63,5

38,7
73,7


80,1
40,7
52,9
66,9
74,8
68,9
58,4
39,4

40,6
58,6
69,3
76,7
64
48,7
60,9
52,9
30,7
36,5

32,4
52,8
86,3
59,5
69,8
81
69
46,4
67,7
53,8
73,4
68,3
56,7
61
58,1
74,8
66,6
49,1
61,8
69,1
43,3
67,3

68,7
32,9
46,9
58,7
79,1
64,8
58,6
31,2

64,2
65,6
61,9
57
63
59,2
70,2
63,3

29,9
69,1
73
65,5
67,5
65,5
71,6
55,1
67,7
43
51,8
59,3

55,8
50,3
72,9
55,5
57,8
41,9
60,6
41,7
21,4
50,4
56,6
57,6
45,2
56,3
41,3
67,7

43,6
34
49,7

42,5

58,1
55,3
53,9
48,6
65,7
73,5
59,4
74,3
60,2
65,4
75
56,1
54,7
73,3
66
66,3
67,1
72,6
68,6


52
25,4
18,3
42,6

39,9
32,7
48,3
35,1
28
75,8
27,5
52,8
33,9
26,7
24,3
46,8
39,7
17,1
36,7
19,1
27,6
32,8
46,2
49,3
29,6
29,8
16,2
23,7
46,7
64,5
32,9
22
28,1
23,7
47,9
22,1
28,9
24,7
16,8
34,7
50,8
45
47,7
24,6
20,4
31,2
26,3
24,9
13,3
36,3
11,3
40,6

12,8
17,4
31,3
19,6
36,5
30,4
16,9
30,9
20,7
13,7
49,5
12,7
19,9
31,8
18,1
11,8
20,9
22,8
33,1
33,7
22,9
28,9
9,2
25,9
13,8
17
24,7
28,3
12,8
24,2
25,5
29,6
16,5
22,5
42,2
54
63,3
8,8
31,9
37,6
34,6
66,7
25,1
22,1
32,6
19,5
42,1
36,7
15,4
15,7
30,2
27
34,3
33
20,6
50,1
31,1
68,9
23,8
29,9
27,4
12,1

29,5
19,8
11,9

21,3
11,6
67,4
28
36,7
39
31,5
28,5
20,9
26,8
75
22,3
28,9
23,9
22,9
43
36,4

33,8
47,1

33,9

49,2
16,1
20

22,9
37,2
24,7
36
35,6
34,2
27,7


22,2

49,5

34,7

30,1
5,5
38,5
57,1
33,9
31,1
37,6
24,6
27,8
25,5
19,8
23,6
35,3
26,1
24,4
45,8
12,7
29,4
45,9
32,8
29
45,6
44,9
37,5
27
24,6
39,2
28,2
12,8
53,9
39,4
41
30,1
42,2
52,6
28,5
60,6
46,4
39,8

32,6
55
42,2
59,8
45,8
52
35,9
77,1
72
44,5
52,1
57,3
60,3
46,2
47,9
46,3
51,9
63,1
71,5
68,7
56,9

66,5
77,9

67,1
56,4

63
71,7
67,9
33,5
25,2
50,1
46,2
21,3
33,7
35,2
11,9
22,1
43,3
35,9
57
49,4
50,7
54,7
57,6
64,2
46,9
24,9
55,2

66,7
52,6
55,8
52
54,9
0
41,1
74,1
49,6
46,1
37,6
63,3
56,9


61,6
50,2
54,8
50,5
63,1
56,4
35,2
52,9
36,3
57,7
37,5
42,6
54,6
45,3
38
75,8
70,7

9,5
17,2

36
26,6



30,3

30,7

27,4

36,4
56,2
22,1

39,8

15,8
62,9
36,3
50
65,8
65,2
45,7
31,6

43,1
46,3
35
39,9
51,9
19,4
29,6
15,4



36,9
41,8
19,4
29,6



18,2

52,1
27,9
40
43,9
33,4
48,6
58,5
30,7
0
53
50,9
53
55,3
60,6
38,8
39


37,1
32,8











28,7

38,3
42,8







18,7



35,5

41,3




34,6
12,2
37,4
35,9

53,6
28,5

34,3
29,6
22,3
45,4


16,5
26,3
36,3


31,7
57,9
46,3

26,9
42,6


9,4


27,2
29,4
32,7
35

32,4
27,4
19,1
41,1
52,7
21,2
51,4
30,6
39,7
42,9
36,3
58,3
54,8
62,6







41,9


23,1
38,1
59,5
21,5
28,6
40,1


49,8

31,2
31

39,8

41,1
28,2
36,7
32,8
17,6
34,9

42,4
