QE_I01
A
A
A
A
A
C
A

A
A
A
A
B
A
B
C
A
A
B
A





A
B


A
A

A
A
A
B
A
B
A
B
B
B
A
A
A
B
B
A
C
A
A
B
A
A
A

A
B
B
A
A
A
A
B
A
B
A
B
A
B
A
A
A
A
B
A
E
B
B
A
B
B
B
A

A
B
B
B
A
E
B
B
A
B
B
A
C
A

A
A
E
A

A
A
B
A
A
A
A
E

E
A

B
A
A
A
A
A
E
A
A
A
A
A
A
A
A

A
A
B
B
A
B
A
A
B
A
A
A
A
A
B
A
E
B
A
E
B
C
A
A
A
B
A
A
A
E
A
A
B
A
A
A
A
A
B
B
A
A
A
E
B
A
B
A
E
A
A
A
B
A
A
A
A
A
A
B
A
A
A
B
B
A

A
B


B
B
B
A
E
B
A
A
E
A
A
A
A
A

A
A
B
B
C
B
A
A
B
A
A
E
B
A
B
A
A
B
B
A
A
C
B
B
A
B
A
B
B
A
A
E
B
A
B
E
E
A
A
A
A
E
A
B
B
A
A
B
A
B
B
A
A
B
A
A
A
B
A
B
A
A
A

A
A
A
A
A
C
A
B
B
B
A
A
A
A
B
A
A
A
B
A
B
A
A
E
E
C
E
C
A
A
A
E
A
A
A
E
B
E
A
B
B
B
E
A
A
B
B
A
E
A
A
A
A
A
A
A
B
A
B
A
A
A
A
A
B


E
B
A
A
E
A
A
A
A
A
A
A
B
B
B
E
A
A
A
A
A
B
A
B
B
B
B
A
A
B
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
C
B
B
A
A
B
A
A
A
A
A
A
A
A
B
A
A
A
A
E
A
A
B
A
A
A
A
A
A

A
A
A
A
A
A
A
A
A
A
A
A
C
E
A
A
A
A
B
A
A
A
A
C
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
B
A
A
B
A
A
E
A
A
A
A
B
A
A
A
A
B
A
A
A
A
A
A
A
B
A
A
A
A
A
B
A
A
A
A
B
B
B
B
B
B
A
B
A
A
A
A
A
B
A
A
A
A
B
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
A
B
A
A
A
A
A
A
A
A

A
A
A
A
A
A
A
A
A
A
A
A
A
A
A

A
A
A
A
A
A

A
A
A
A
A
A
A
A
A
A
A
A
A
B
A

A
A
A
E
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
B
A
A
B
A
A
B
B
E
B
A
A
A
A
E
E
B
A
A
A
A
A
A
A
A
A
A
A
B
A
B
A
A
A
A
A
A
A
B
A
B
A
A
A
B
A
A
A
A
A
A
E
A
A
A
A
C
A
C
A
A

A
A
A
B
A
B
A
A
B
A
B
A
A
A
A
A
E
A
A
C
A
B
B
A
B
B
A
A
B
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
D
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
A
B
E
A
A
B
A
A
A
A
A
A
E
A
A
E
C
A
A
A
A
A
A
B
A
A
A
A
A
B
B
A
A
A
A
A
A
A
A


A
A

A
B
A
A
A

B
A
E
A
A
E
A
A
A
E
A
A

A
A
E

B

B
A
A
A
B
C
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
E
B
A
A
A
A
A
A
A

A
A
A
A
A
A
A
A
B
A
A
B
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
B
A
A
A
A
A
A
E
E
A
A
A
A
A
A
A
A
A
D
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
E
A
B
A
A
A
A
A
A
B
B
B
A
A
A
A

A
C
A
A
A
A
A
A
A
A
B
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
A
B
A
B
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
A
A
C
A
A
C
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
E
A
A
A
A
A
B
A
A
B
A
A
A
A
A
A
B
A
A
A
A
A
A
A
E
A
A
A
A
A
A
B
A
A
A
A

A
B
A
A
A
A
A
A

E
A
A
A
A
A
A
A
D
A
A
A
A
A
A
A
B
A
A
A
A
B
A
A
A
A
B

E
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
B
A
A
A
A
B
A
C
A
A
A
A
A
A
A
A
A
A
B
E
A
B
B
A
B
A
A
E
A
A
B
A
A
A
A
A
B
B
A
A
A
E
A
A
A
A
B
A
E
A
A
A
B
B
A
A
A
A
A
B
E
A
A
A
B
A
A
B
A
A
A
A
A
B
A
A
A
A
A
A
E
A
B
A
A
A
B
A
A
B
B
A
A
B
A
B
A
A


A
A
A

A
A
A
A
A
A
A
A
A
B
B
A
A
A
A
B
B
A
A
A
A
A
A
A
A
A
A
A
B
E
A
A
E
A
E
B
B
A
A
A
A
A
E
A
A
A
A
E
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
E
A
A
A
A
A
B
A
A
A
A
E
A

A
A
E
A
B
A
B
A
A
A
A
E
B
A
B
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
A
A
A
E
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
B
A
A
A
A
A
B
A
A
A
B

A
B
A
A
A
A
A
A
A
A
A
B
A

E
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A

A
A
A
A
A
A
E
A
A
A
B
A
A
A
A
A
B
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
B
A
A
A
A
A
A
A
A
A
A
A
E
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
E
A
A
A
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A

A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
C
B
B
B
E
B
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
C
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
A
A
B
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
C
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
B
A
A
A
A
A
A
A
A
A
A

A
A
A
A
A
B
A
C
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
E
A
A
A
A
A
A
A
A
D
E
B
A
A
B
A
A
A

A
A
A
A
B
B
A
A

A
A
A
A
A
E
A
A
A
A
A
A

A
A
A
A
A
A
C
A
A
A
A
A
B
A
A
A

A
A
A
A
A

A
A
A
A
A
C
A
A
A
A
A
A
B
A
A
A
E
A
A
A
B
A
A
A
A
C
A
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
B
A
A
B
B
A
A
A
A
A
B
A
B
A
A
A
A
B
A
A
B
A
A
B
A
A
A
A
A
A
A
A
A
A
A
C
A
B
A
B
A
A
A
A
A
A
E
E
A
B
A
A
A
A
E
B
A
A
A
A
A
A
A
A
B
A
B
A
A
A
A
B
B
C
A
B
A
A
A
A
A
E
A
A
B
E
C
B
A
B
A
C
A
A
A
A
A
A

A
A
A
A
B
A
A
A
A
B
B
A
A
A
B
B
B

A
A

B

A
A
B

C
A
B
A
A
E
A
B

B

A
B
A

B
A
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A

A
A
A
A
A
B
A
B
C
B
B
A
B
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
E
A
A
A
A
A
A
A
A

A
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
A

A
A

B
A



B
A
A
A
A

A
C
B

A
B
C
A
A
A
B
C
B
B
B
B
A
A
A
A
C
A
A



C
B
A
A



B

C
A
B
B
A
A
A
A
A
A
A
A
A
B
B
A


A
A










A
A

A
E




B


A
B


E

C




A
A
A
B

A
B

A
B
B
B
A

A
B
A


C
E
B

B
B

A
B


A
A
A
A

C
C
A
B
E
A
A
E
A
A
B
A
A
A







B
A

A
A
A
A
B
A


E

A
A

A
A
A
A
A
A
A
A

A
A
A
A
A
A
A
E
A
A
A
B
A
A
E
A
A
A
A
A

A
A
A
A

A
C
A
A
A
B
B
A
A
A
B
B
A
B
A
E
B
B
C
A
B
E
A
A
B
A
A
A
A
B
B
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
B
A
A
A
B
A
E
E
E
A
A
A
A
A
B
A
A
B
A
B
A
A
B
A
A
B
A
A
A
A
B
B
A
A
A
A
A
C
B
B
B
A
A
B
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
E
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
B
A
A
A
A
A
A
A
A
A
C
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
D
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
E
A
A
A
A
A
A
A
A
A
A
A
A
B
C
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A

A
A
A
A
A
E
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
E
A
A
A
A
A
A
B
A
A
B
B
A
A
A
A


A
A


A
B
B
B
B
A
A
C
A
A
A
A
A
A
B
B
A
A
A
B
A
B
A
B
A
A
A

A
A
B
A
A
A
A
E
B
A
A
B
A
A
A
A
B
A
B
A
A
A
A
B
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A


A


A

B
A
A
A

A
C

A
B
A
A
C
A
A
A
B
A
A
A
A
A
A
A
A
D
A
C
A
A
A
A
A
A
A
A
A
A
B
A


A
B
A




A
A
A
B
A
C
A
A
A
C
A
A
B
A


B
A



A
B
A

A
A
B
C
A
A
B
A
A

A
A
E
B
A
A
B
A



A
A
A
A
B
A
A
A

A
A
A

A
A
A


A
A
B
B
B
A
B
B


A

A
A
B
B
B
A
A
A
A
A
A
E

A
A
A
A


E
A
A
A
A
C
A
A
A
B
B


A
A
B
A



A
B
A
A
C
A
A





B
E
C
A
C
A
A
A
C
A
A
A

A
A


A
A
A
A
C




A
B
A
B
A
A
A

A
A
B
A
A
A
A
A
A
A
E
A
A
A
A
A
A
E
B
A
A
A
A
B
A
A
A
B
B
A
A
A
A
A
A
A
A
A
B
A
A
A
B
A
A
A

A
A
A
A
E
B
A
A
A
A
B
A
A
B
A
A
A

A

A
A
E

A



B


B




B
B

A
B
A

A


B

B
A
B
A



E
A

A




A
B

A
A
E
A
A
B

B


A
B
A
A
A
A
A

A
E
A
B
B

A
A
B




A
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
B
B
E
A
A
A
A
A
E
A
A
A
A
A
A
A
A
A
B
A
A
A
B

A
A
E
A
A
A
A
A
A
A
A
B
A
A
B
A
A
B
A
A
B
A
A
A
A
A

A
A
A
A
A

A
A
A
A
A
A
A

B

A
B
A
A
A
A
A
A
A
A
A
A
B
A
B
E
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
E
A
A

A
A
A
A
B
B
A
A

A

A
A
A
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A

A
A
A
A
A
A
A
A

A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A

A
A
A
A
A
A
A
A
A
A
A
A
A
A

A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A

A
A
A
A
A

A
A
A
A


A
A
A
A
A



A
A
A

E
A
A
A
A
A
A

A
A
A
A
A
A
A
A
A
A
A
A
A
A
A

B
A
B
A

A
A
B
A
A
A
E
B
A
C

A
A
A
A
A
A
E
A
A
B
A
A
B
A
B
A
E
B
A
A
A
A
A
A
B
A
A
A
A
B



A



A


B



















A


A




B




A

C

A
B

A



A
A


A
E
B
A
A
B
A
A
A
A
B
A
B
A

A
A
B
A
A
A
A
A




















A
A
A
B
A
A
A
A
E
A
A

B
A

B
A
A
A
A
B
A
A
A

B
A
A
A
A
A
A






B
B
A
A


A








E
A
A
A
A
B

A


A
A
A
A
E
A

A
A

A
A
A
A
A

A
A
A
A

A
A

A
A
A
A
E
A
A
A
A
A

D

A
A
A
A
A
A
E
A


A
A
A
A
A

A
B
A
A
A
A

A

A
A
E
A
A
A

E

E
A
A
E
E
B
B
A
A
B


A
A
A

A
A
A
A

A
A
A

A
A
A
A
B
A
A
A
A
B
A
A


A

B
A
A
A
A
A
A
A


A
A

A
A
E
A
E
A
A
A
A
A
A
A

A
B
A
A
A
A

A
A
A
B
B
A
A



A
B



C
B
A

A

A
E
B
B
B
B
A
B

A
A
A
A
A
A
B
E
A
A
A
A
A








A

A

A
A

A
B
A
A
A
A
B
A
A
A
A

A
A
A
A
A
A
E
A
A

A
A
A
A
A
A
A
A

A
A
A
A
A
B
A

A
B
A
A
A

A
B

A
A
B
C
B
B
A
B
A
A
A
A
A
A
A
A
B
A
A
A
B
A

B
A
A
C

B
A


B

A
B
A
B
A
A
A
A
B
A
A
E
B
E

A
A
E


B
A
B
B
A
A
E
A
A
A
A
B
E
E
A
A
B
A

A
A
B
A
A
A
A
A
A
A

E
A
B
A
B
C
A
A
A
D
A
E
A
A
E
E
A
B
A
B

B



A
E
B
A
B
B
A
E
A
B
A
C
A
A

A
E
A
B
B
A
A
E

A
A
A
A
E
A
B
A
A
B
A
A
A
A
A
C
A
A
E
A
A
A
C

A

B
A
A
A
A
A

A
A
A
A
E
A
B
A
A
C
A
A
C

A
B








A
A
A
A
A
A
A
A
A
A
A
B
B
A

A
A
A

A
A
A

A
B
B
A
B

A
A
A
A
A
A
A
B
B
A
A
A
A

A
B
A
B
A
A
A
A
A
A
B
B
A
A
A
B
A
A
A
A
A

A
A
B
A
B
A
A
A
A
A
A
A
A
A
A
A
B
A

A
A
A
A
D
A
A
A
A
A
A
A
A
B



B

B
B
A









A

A
A
A
B
A
B
A
E
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
A
B
A
A
A
A
A
A
A
B
A
B
A
B
A
B
A
B
B
A
A
B
A
A
A
A
A

A
A
A
A
B
A
D

A
A
A
A
A
A
A
A
A
A
A
A

A
A
A
A
B
A
B
A
A
B
A
A
A
A
A
A
A
A
A
B
A
A
B
A
A
A
A
C
A
A
A
A
A
A
A







A


A
A
A
A
A
A

A


A


A


A


B
A
A
B
A
A
A
A

B
A
A
A
A
B
A
A
A
A
A

E

C

A
C
A
A
B
C
A
A
B
A
A
A
A
A
A
A
A
A
A
B
A
E
A
A
C
B
A
A
A
A
A
B
A
B
A
A
B

A

A
B
A
A



B


A
A
A

A
D
E
A
B
B
A
A
A
A
A
B
A
A
E
A
A
A
A
A
A
A
A
B
A
A
B
B
A
B


B

B

E
B
B
B
A
A
C

B
A
A
B
A
A

A
A
A
A
B
C
A
B
C
A
A
C
A
B
B
B
A
A
B
A
A
B
A
A
A
A
B
A
A
A
A
A
B
B
B
B
A
A
A
A
A
B
E
A

A





A
A


A
A
A
A
B
A
A
A
A
A
A
A
A
A
A



D


A










B

A
A
A
A
A
A
A
A
A
A

E
A



















B


B
B
A

A



A

A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A

A
A
A
A
A
A
A
A
A

A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A

A
A
A
E
B
B
B
C
B
A
A
A
E
A
A
D
E
A
A
A
A
B
A
B
B
A
A
A
A
A
B
B
A
A
A
A
A
B
B
B
E
B
B
B
A
B
A
B
A
A
B
A
B
B
A
B
B
A
B
A
B
B
A
B
A
A
A
B
A
A
A
A
B
A
A
A
B
B
A
B
A
B
B
A
A
A
B
A
B
B
B
B
A
B
A
A
A
B
A
A
A
A
A
A
B
B
A
A
A
E
B
A
A
A
A
A
B
B
A
A
A
E
A
A
A
A
A
B
B
B
A
B
B
B
A
C
B
B
E
A
D
A
A
B
A
B
A
A
A
A
A
A
B
A
A
A
A
B
A
B
A
A
A
A
A
A
A
A
A
A
E
C
A
B
B
A
E
A
B
B
A
B
A
A
A
B
A
A
A
A
A
A
B
A
A
A
A
B
A
A
A
B
A
A
C
A
A
A
C
A
B
C
A
A
B
B
B
B
A
B
B
A
A
E
A
A
A
A

A
E
A

A
A
A






A
A
A
A
A
A
A
A
A
A


A
A
A
A
A
A

A
A
A
A
A
A
A
A
A
A
A
A
E
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
E
E
A
A
A
A
A
A
B
A
B
A
A
A
B
A
B
A
A
A
B
A
A
B
B
B
A
B
A
A
A
A
A
B
A













A

A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
E
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A

A
A
A
A
A
A
A

A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
C
A
A
A
A
A

A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
A
C
A
A
A
A
A
A
A
A
A
A
C
A
A
A
A
A
A
A
A
E
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
E

A
A
A
A
A
B
A
C
B
A
A
A
A
A
A
A
A
A
A
A

A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
A


A
A
A
A
A
A
A
A
A
A
A

A
A

A
A

A
A
A


A

A

A
A
B
A
B
A
B
C
A
B
A
A
A
A
B
A
A
A
A
A
B

A
A
A
C
A
A
A
A
A
A
A
B

A
A

A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A




B
B
A
B

B
A


A














A

A
A
A
A
B
B
A

B
A
A
B
A
B

A
B
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
B
A
A
A

E
B
B
A
A
A
B
A
A
A
A
A
A
A
A
A
B
B
A
B
A
A
A
A
A
A
B
B
A
A
A
B
A
A
A
A
A
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
B
B
B
A
B
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
B
B
A
A
A
B
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A
A
B
B
B
A
A
B
B
B
A
B
B
A









B


A



E














A
A







B
A
E
A
B


B

A
C
A
A
A
A
A
A
A
A
B
E
A
B



A

B

E
E



A








B





A
A
A
A








A
A
A
A
A
B
B
A
E
A
E
C
A
B
A
A
A
A
A
A
A
A
B
A
A
A
B
A
A
A
A
A
A
A
A
A
A
A
A

A
A
A
A
A
B
A
A

